Video ID,Comment ID,comments,Likes
OPf0YbXqDm0,UgxyeSmQJ0yIymX8DBx4AaABAg,imagine  how  many  people  come  back  here  every  day    this  song  is  really  legendary  ,41
OPf0YbXqDm0,Ugwag4MJ6iMfnvwWIcV4AaABAg,          It's  crazy  many  people  come  back  to  this  everyday    This  song  is  legendary    it's  so  addictive            ,7
OPf0YbXqDm0,UgwOg76JxuF7v6u9LR94AaABAg,Its  crazy  how  there's  still  so  many  people  revisiting  these  legendary  songs  ,20
OPf0YbXqDm0,UgwTNSuSCoHHYjX4S554AaABAg,I  remember  late  year  of  school  my  entire  class  sang  this  song  for  3  days  straight  like  nonstop    It  was  that  good  ,0
OPf0YbXqDm0,Ugzm_713T7Np0tFNNsN4AaABAg,OLD  BUT  STILL  FIRE        ,3
OPf0YbXqDm0,UgzSvdy2HwsSR9WjI8N4AaABAg,      It's  crazy  how  many  people  come  back  to  this  everyday  This  song  is  legendary    It's  So  Addictive      ,1
OPf0YbXqDm0,Ugzt4j4BkqtkqAwaF4J4AaABAg,Day  230  of  me  listening  to  Uptown  Funk  every  day  for  a  year,1
OPf0YbXqDm0,UggCbC9632vxSHgCoAEC,thank  you  Bruno  Mars    thank  you  for  saving  the  radio  with  some  good  funk  music    i  really  hope  this  will  be    1  on  the  charts  so  i  won't  keep  hearing  the  same  ol  trap  music    iggy  azalea        other  bubblegum  pop  bs    2014  was  such  a  shitty  year  for  music  period    the  Grammys  in  January  are  going  to  prove  that  ,208
OPf0YbXqDm0,UgyKwRKFGXU-HVLDI9t4AaABAg,I  remember  my  school  playing  this  every  Friday  ,0
OPf0YbXqDm0,UgxKgx2iUmg6hX6Q3zZ4AaABAg,Music  is  the  only  time  machine  that  we  have  ,0
OPf0YbXqDm0,UgxevgdnuXTQfbwkHIF4AaABAg,listening  to  Bruno  since  2025,0
OPf0YbXqDm0,UgwNt6bsihCCwCa-C7V4AaABAg,This  the  legendary  song    also  my  first  ever  song  i  watched  on  yt  when  i  was  little    D,1
OPf0YbXqDm0,UgyhsJGONLIcqv4u70J4AaABAg,I'm  feeling  so  nostalgic    this  song  was  literally  everywhere    ,436
OPf0YbXqDm0,UgwFNC10PNjHHWG4G394AaABAg,Anytime  I  see  bruno  mars  I  remeber  this  song  all  the  time  and  I'm  like  let's  dive  in    ,1
