Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,Esta cancion me gusta escucharla cuando estoy triste y siento que todo se derrumba dentro de mi como ahora :),Ugx6hFhgLiCzu1qWIw94AaABAg,0,5
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,“the worst day of loving someone is the day that you loose them”-Elena Gilbert <3,UgzqtJKE_dbkleTq1b54AaABAg,19,2566
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"Pillow: “don’t worry I’ll be here for you when you’re upset”
Mirror: “don’t worry I won’t laugh when you feel ugly”
Shower: “don’t worry I won’t judge your singing”
My mind: “don’t worry I won’t tell anyone how you’re really doing on the inside”
I want to thank these things for being there for me when I needed it :)",UgwjXs4jfpLZoHGqqTF4AaABAg,1,67
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,i've never been in love before i'll update you when I find someone who makes this song mean something to me.,Ugw2MD2KBYSt8bvAmT14AaABAg,0,16
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"Amigos, acabo de encontrar mi canción favorita. Es tan profunda, me transmite paz. Cuanta perfección Dioooossss",UgwcV_JOUpE2tkI3CQh4AaABAg,0,9
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,Masterpiece 👏,UgxT03Ou89MpTeVeBrB4AaABAg,0,1
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,Everytime i hear the Song i must cry 😢,UgzLNLQstril2qWUCE94AaABAg,0,7
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,It warms my heart ❤  just know this is beautiful,Ugy9jEzHAfmqudg_cpJ4AaABAg,0,0
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,This is the new generation of somebody that i used to know. Amazing!,Ugzmgj-wDiCq2Xlwk3x4AaABAg,0,5
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,This song is beautiful it makes me wanna cry of joy,UgwvJp8xh_yMkmR69J54AaABAg,0,0
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"Not friends, not enemies, just strangers with memories..",Ugyn20ARosKwwe-rG2l4AaABAg,23,3842
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,"""It's 20th November, let's see how many legends listening to this masterpiece.''",UgyX_HhT9f0eoP7agfV4AaABAg,0,1
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,It’s November 13th 2021. Let‘s see how many people are still listening to this masterpiece,Ugy226P6aCy4zEKvSgZ4AaABAg,8,86
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,Mogła bym to słuchać godzinami<333,Ugy0iauvi4zc-IETmat4AaABAg,0,1
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,I really love this song😩,UgznFIaygAU1_BbEy194AaABAg,0,3
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,POV:your the friend that hides their emotions and try’s to make their friends happy And is always left out of the group and has anxiety.,UgyZWOgwNgD4-GdL-ZJ4AaABAg,57,1921
7clouds,Tom Odell - Another Love (Lyrics),Follow the official 7clouds playlist on Spotify : https://lnkfi.re/7cloudsSpotify​​ Tom Odell - Another Love (Lyrics) ⏬ Download / Stream: ...,Jkj36B1YuDU,I just can't stop have really strong TVD vibes while listening to this,UgwcT3FDxEAeVVOM_OF4AaABAg,1,14
